Date,Time,Food,Sales,Temperature
2023-10-10,12:30,Ham and Cheese Croissant,41,3.02
2023-10-10,12:30,Smoked Salmon Roll,9,3.02
2023-10-10,12:30,Tea,20,3.02
2023-10-10,12:30,Cinnamon Bun,8,3.02
2023-10-10,12:30,Sweets,5,3.02
2023-10-10,12:30,Mini Avocado Sandwich,1,3.02
2023-10-10,12:30,Savouries,45,3.02
2023-10-10,12:30,Mini Salami Sandwich,1,3.02
2023-10-10,12:30,Salmon Bagel,5,3.02
2023-10-10,12:30,Bread,23,3.02
2023-10-10,12:30,Coffee,29,3.02
2023-10-10,12:30,Mushroom Quiche,41,3.02
2023-10-10,12:30,Soup,26,3.02
2023-10-10,12:30,Sausage Roll,21,3.02
2023-10-10,12:30,Chilled Juices,18,3.02
2023-10-10,12:30,Cheese Straw,2,3.02
2023-10-10,12:30,Spinach and Feta Roll,43,3.02
2023-10-10,15:30,Ham Quiche,20,7.46
2023-10-10,15:30,Ham and Cheese Croissant,22,7.46
2023-10-10,15:30,Smoked Salmon Roll,15,7.46
2023-10-10,15:30,Tea,34,7.46
2023-10-10,15:30,Cinnamon Bun,15,7.46
2023-10-10,15:30,Sweets,15,7.46
2023-10-10,15:30,Mini Avocado Sandwich,9,7.46
2023-10-10,15:30,Savouries,29,7.46
2023-10-10,15:30,Mini Salami Sandwich,12,7.46
2023-10-10,15:30,Salmon Bagel,16,7.46
2023-10-10,15:30,Bread,45,7.46
2023-10-10,15:30,Coffee,27,7.46
2023-10-10,15:30,Mushroom Quiche,41,7.46
2023-10-10,15:30,Soup,41,7.46
2023-10-10,15:30,Sausage Roll,34,7.46
2023-10-10,15:30,Chilled Juices,11,7.46
2023-10-10,15:30,Cheese Straw,19,7.46
2023-10-10,15:30,Spinach and Feta Roll,49,7.46
2023-10-10,18:30,Ham Quiche,38,3.3
2023-10-10,18:30,Ham and Cheese Croissant,39,3.3
2023-10-10,18:30,Smoked Salmon Roll,10,3.3
2023-10-10,18:30,Tea,23,3.3
2023-10-10,18:30,Cinnamon Bun,1,3.3
2023-10-10,18:30,Sweets,9,3.3
2023-10-10,18:30,Mini Avocado Sandwich,7,3.3
2023-10-10,18:30,Savouries,32,3.3
2023-10-10,18:30,Mini Salami Sandwich,1,3.3
2023-10-10,18:30,Salmon Bagel,13,3.3
2023-10-10,18:30,Bread,49,3.3
2023-10-10,18:30,Coffee,36,3.3
2023-10-10,18:30,Mushroom Quiche,24,3.3
2023-10-10,18:30,Soup,34,3.3
2023-10-10,18:30,Sausage Roll,26,3.3
2023-10-10,18:30,Chilled Juices,14,3.3
2023-10-10,18:30,Cheese Straw,8,3.3
2023-10-10,18:30,Spinach and Feta Roll,48,3.3
2023-10-11,06:30,Ham Quiche,29,5.32
2023-10-11,06:30,Ham and Cheese Croissant,23,5.32
2023-10-11,06:30,Smoked Salmon Roll,1,5.32
2023-10-11,06:30,Tea,26,5.32
2023-10-11,06:30,Cinnamon Bun,11,5.32
2023-10-11,06:30,Sweets,7,5.32
2023-10-11,06:30,Mini Avocado Sandwich,10,5.32
2023-10-11,06:30,Savouries,28,5.32
2023-10-11,06:30,Mini Salami Sandwich,7,5.32
2023-10-11,06:30,Salmon Bagel,9,5.32
2023-10-11,06:30,Bread,37,5.32
2023-10-11,06:30,Coffee,27,5.32
2023-10-11,06:30,Mushroom Quiche,25,5.32
2023-10-11,06:30,Soup,35,5.32
2023-10-11,06:30,Sausage Roll,29,5.32
2023-10-11,06:30,Chilled Juices,8,5.32
2023-10-11,06:30,Cheese Straw,2,5.32
2023-10-11,06:30,Spinach and Feta Roll,48,5.32
2023-10-11,09:30,Ham Quiche,26,5.45
2023-10-11,09:30,Ham and Cheese Croissant,22,5.45
2023-10-11,09:30,Smoked Salmon Roll,1,5.45
2023-10-11,09:30,Tea,25,5.45
2023-10-11,09:30,Cinnamon Bun,10,5.45
2023-10-11,09:30,Sweets,7,5.45
2023-10-11,09:30,Mini Avocado Sandwich,15,5.45
2023-10-11,09:30,Savouries,39,5.45
2023-10-11,09:30,Mini Salami Sandwich,6,5.45
2023-10-11,09:30,Salmon Bagel,14,5.45
2023-10-11,09:30,Bread,39,5.45
2023-10-11,09:30,Coffee,20,5.45
2023-10-11,09:30,Mushroom Quiche,43,5.45
2023-10-11,09:30,Soup,46,5.45
2023-10-11,09:30,Sausage Roll,32,5.45
2023-10-11,09:30,Chilled Juices,15,5.45
2023-10-11,09:30,Cheese Straw,14,5.45
2023-10-11,09:30,Spinach and Feta Roll,24,5.45
2023-10-11,12:30,Ham Quiche,20,9.54
2023-10-11,12:30,Ham and Cheese Croissant,37,9.54
2023-10-11,12:30,Smoked Salmon Roll,10,9.54
2023-10-11,12:30,Tea,20,9.54
2023-10-11,12:30,Cinnamon Bun,14,9.54
2023-10-11,12:30,Sweets,2,9.54
2023-10-11,12:30,Mini Avocado Sandwich,2,9.54
2023-10-11,12:30,Savouries,23,9.54
2023-10-11,12:30,Mini Salami Sandwich,19,9.54
2023-10-11,12:30,Salmon Bagel,15,9.54
2023-10-11,12:30,Bread,32,9.54
2023-10-11,12:30,Coffee,23,9.54
2023-10-11,12:30,Mushroom Quiche,42,9.54
2023-10-11,12:30,Soup,36,9.54
2023-10-11,12:30,Sausage Roll,49,9.54
2023-10-11,12:30,Chilled Juices,9,9.54
2023-10-11,12:30,Cheese Straw,6,9.54
2023-10-11,12:30,Spinach and Feta Roll,32,9.54
2023-10-11,15:30,Ham Quiche,38,7.19
2023-10-11,15:30,Ham and Cheese Croissant,27,7.19
2023-10-11,15:30,Smoked Salmon Roll,14,7.19
2023-10-11,15:30,Tea,40,7.19
2023-10-11,15:30,Cinnamon Bun,12,7.19
2023-10-11,15:30,Sweets,6,7.19
2023-10-11,15:30,Mini Avocado Sandwich,11,7.19
2023-10-11,15:30,Savouries,42,7.19
2023-10-11,15:30,Mini Salami Sandwich,9,7.19
2023-10-11,15:30,Salmon Bagel,12,7.19
2023-10-11,15:30,Bread,46,7.19
2023-10-11,15:30,Coffee,23,7.19
2023-10-11,15:30,Mushroom Quiche,44,7.19
2023-10-11,15:30,Soup,29,7.19
2023-10-11,15:30,Sausage Roll,21,7.19
2023-10-11,15:30,Chilled Juices,17,7.19
2023-10-11,15:30,Cheese Straw,7,7.19
2023-10-11,15:30,Spinach and Feta Roll,29,7.19
2023-10-11,18:30,Ham Quiche,39,9.43
2023-10-11,18:30,Ham and Cheese Croissant,49,9.43
2023-10-11,18:30,Smoked Salmon Roll,8,9.43
2023-10-11,18:30,Tea,49,9.43
2023-10-11,18:30,Cinnamon Bun,1,9.43
2023-10-11,18:30,Sweets,8,9.43
2023-10-11,18:30,Mini Avocado Sandwich,6,9.43
2023-10-11,18:30,Savouries,32,9.43
2023-10-11,18:30,Mini Salami Sandwich,16,9.43
2023-10-11,18:30,Salmon Bagel,6,9.43
2023-10-11,18:30,Bread,27,9.43
2023-10-11,18:30,Coffee,26,9.43
2023-10-11,18:30,Mushroom Quiche,44,9.43
2023-10-11,18:30,Soup,27,9.43
2023-10-11,18:30,Sausage Roll,25,9.43
2023-10-11,18:30,Chilled Juices,10,9.43
2023-10-11,18:30,Cheese Straw,9,9.43
2023-10-11,18:30,Spinach and Feta Roll,28,9.43
2023-10-12,06:30,Ham Quiche,9,15.65
2023-10-12,06:30,Ham and Cheese Croissant,7,15.65
2023-10-12,06:30,Smoked Salmon Roll,33,15.65
2023-10-12,06:30,Tea,19,15.65
2023-10-12,06:30,Cinnamon Bun,31,15.65
2023-10-12,06:30,Sweets,20,15.65
2023-10-12,06:30,Mini Avocado Sandwich,49,15.65
2023-10-12,06:30,Savouries,12,15.65
2023-10-12,06:30,Mini Salami Sandwich,20,15.65
2023-10-12,06:30,Salmon Bagel,37,15.65
2023-10-12,06:30,Bread,5,15.65
2023-10-12,06:30,Coffee,14,15.65
2023-10-12,06:30,Mushroom Quiche,4,15.65
2023-10-12,06:30,Soup,12,15.65
2023-10-12,06:30,Sausage Roll,7,15.65
2023-10-12,06:30,Chilled Juices,26,15.65
2023-10-12,06:30,Cheese Straw,24,15.65
2023-10-12,06:30,Spinach and Feta Roll,19,15.65
2023-10-12,09:30,Ham Quiche,37,13.3
2023-10-12,09:30,Ham and Cheese Croissant,21,13.3
2023-10-12,09:30,Smoked Salmon Roll,7,13.3
2023-10-12,09:30,Tea,43,13.3
2023-10-12,09:30,Cinnamon Bun,4,13.3
2023-10-12,09:30,Sweets,5,13.3
2023-10-12,09:30,Mini Avocado Sandwich,8,13.3
2023-10-12,09:30,Savouries,23,13.3
2023-10-12,09:30,Mini Salami Sandwich,12,13.3
2023-10-12,09:30,Salmon Bagel,4,13.3
2023-10-12,09:30,Bread,25,13.3
2023-10-12,09:30,Coffee,32,13.3
2023-10-12,09:30,Mushroom Quiche,31,13.3
2023-10-12,09:30,Soup,44,13.3
2023-10-12,09:30,Sausage Roll,46,13.3
2023-10-12,09:30,Chilled Juices,18,13.3
2023-10-12,09:30,Cheese Straw,10,13.3
2023-10-12,09:30,Spinach and Feta Roll,28,13.3
2023-10-12,12:30,Ham Quiche,5,15.03
2023-10-12,12:30,Ham and Cheese Croissant,2,15.03
2023-10-12,12:30,Smoked Salmon Roll,43,15.03
2023-10-12,12:30,Tea,7,15.03
2023-10-12,12:30,Cinnamon Bun,44,15.03
2023-10-12,12:30,Sweets,37,15.03
2023-10-12,12:30,Mini Avocado Sandwich,28,15.03
2023-10-12,12:30,Savouries,4,15.03
2023-10-12,12:30,Mini Salami Sandwich,41,15.03
2023-10-12,12:30,Salmon Bagel,34,15.03
2023-10-12,12:30,Bread,16,15.03
2023-10-12,12:30,Coffee,10,15.03
2023-10-12,12:30,Mushroom Quiche,18,15.03
2023-10-12,12:30,Soup,2,15.03
2023-10-12,12:30,Sausage Roll,18,15.03
2023-10-12,12:30,Chilled Juices,32,15.03
2023-10-12,12:30,Cheese Straw,34,15.03
2023-10-12,12:30,Spinach and Feta Roll,16,15.03
2023-10-12,15:30,Ham Quiche,32,13.07
2023-10-12,15:30,Ham and Cheese Croissant,40,13.07
2023-10-12,15:30,Smoked Salmon Roll,18,13.07
2023-10-12,15:30,Tea,37,13.07
2023-10-12,15:30,Cinnamon Bun,17,13.07
2023-10-12,15:30,Sweets,8,13.07
2023-10-12,15:30,Mini Avocado Sandwich,8,13.07
2023-10-12,15:30,Savouries,47,13.07
2023-10-12,15:30,Mini Salami Sandwich,16,13.07
2023-10-12,15:30,Salmon Bagel,13,13.07
2023-10-12,15:30,Bread,27,13.07
2023-10-12,15:30,Coffee,43,13.07
2023-10-12,15:30,Mushroom Quiche,26,13.07
2023-10-12,15:30,Soup,31,13.07
2023-10-12,15:30,Sausage Roll,35,13.07
2023-10-12,15:30,Chilled Juices,15,13.07
2023-10-12,15:30,Cheese Straw,6,13.07
2023-10-12,15:30,Spinach and Feta Roll,32,13.07
2023-10-12,18:30,Ham Quiche,31,14.03
2023-10-12,18:30,Ham and Cheese Croissant,32,14.03
2023-10-12,18:30,Smoked Salmon Roll,4,14.03
2023-10-12,18:30,Tea,40,14.03
2023-10-12,18:30,Cinnamon Bun,11,14.03
2023-10-12,18:30,Sweets,10,14.03
2023-10-12,18:30,Mini Avocado Sandwich,10,14.03
2023-10-12,18:30,Savouries,42,14.03
2023-10-12,18:30,Mini Salami Sandwich,17,14.03
2023-10-12,18:30,Salmon Bagel,16,14.03
2023-10-12,18:30,Bread,39,14.03
2023-10-12,18:30,Coffee,37,14.03
2023-10-12,18:30,Mushroom Quiche,36,14.03
2023-10-12,18:30,Soup,32,14.03
2023-10-12,18:30,Sausage Roll,22,14.03
2023-10-12,18:30,Chilled Juices,4,14.03
2023-10-12,18:30,Cheese Straw,6,14.03
2023-10-12,18:30,Spinach and Feta Roll,49,14.03
2023-10-13,06:30,Ham Quiche,30,8.73
2023-10-13,06:30,Ham and Cheese Croissant,28,8.73
2023-10-13,06:30,Smoked Salmon Roll,14,8.73
2023-10-13,06:30,Tea,23,8.73
2023-10-13,06:30,Cinnamon Bun,19,8.73
2023-10-13,06:30,Sweets,18,8.73
2023-10-13,06:30,Mini Avocado Sandwich,6,8.73
2023-10-13,06:30,Savouries,30,8.73
2023-10-13,06:30,Mini Salami Sandwich,2,8.73
2023-10-13,06:30,Salmon Bagel,6,8.73
2023-10-13,06:30,Bread,20,8.73
2023-10-13,06:30,Coffee,31,8.73
2023-10-13,06:30,Mushroom Quiche,47,8.73
2023-10-13,06:30,Soup,23,8.73
2023-10-13,06:30,Sausage Roll,36,8.73
2023-10-13,06:30,Chilled Juices,14,8.73
2023-10-13,06:30,Cheese Straw,5,8.73
2023-10-13,06:30,Spinach and Feta Roll,27,8.73
2023-10-13,09:30,Ham Quiche,31,11.26
2023-10-13,09:30,Ham and Cheese Croissant,43,11.26
2023-10-13,09:30,Smoked Salmon Roll,1,11.26
2023-10-13,09:30,Tea,47,11.26
2023-10-13,09:30,Cinnamon Bun,10,11.26
2023-10-13,09:30,Sweets,4,11.26
2023-10-13,09:30,Mini Avocado Sandwich,13,11.26
2023-10-13,09:30,Savouries,45,11.26
2023-10-13,09:30,Mini Salami Sandwich,15,11.26
2023-10-13,09:30,Salmon Bagel,18,11.26
2023-10-13,09:30,Bread,41,11.26
2023-10-13,09:30,Coffee,26,11.26
2023-10-13,09:30,Mushroom Quiche,38,11.26
2023-10-13,09:30,Soup,30,11.26
2023-10-13,09:30,Sausage Roll,29,11.26
2023-10-13,09:30,Chilled Juices,16,11.26
2023-10-13,09:30,Cheese Straw,17,11.26
2023-10-13,09:30,Spinach and Feta Roll,26,11.26
2023-10-13,12:30,Ham Quiche,23,12.43
2023-10-13,12:30,Ham and Cheese Croissant,34,12.43
2023-10-13,12:30,Smoked Salmon Roll,10,12.43
2023-10-13,12:30,Tea,41,12.43
2023-10-13,12:30,Cinnamon Bun,11,12.43
2023-10-13,12:30,Sweets,7,12.43
2023-10-13,12:30,Mini Avocado Sandwich,6,12.43
2023-10-13,12:30,Savouries,37,12.43
2023-10-13,12:30,Mini Salami Sandwich,15,12.43
2023-10-13,12:30,Salmon Bagel,1,12.43
2023-10-13,12:30,Bread,37,12.43
2023-10-13,12:30,Coffee,22,12.43
2023-10-13,12:30,Mushroom Quiche,49,12.43
2023-10-13,12:30,Soup,25,12.43
2023-10-13,12:30,Sausage Roll,47,12.43
2023-10-13,12:30,Chilled Juices,15,12.43
2023-10-13,12:30,Cheese Straw,7,12.43
2023-10-13,12:30,Spinach and Feta Roll,34,12.43
2023-10-13,15:30,Ham Quiche,27,11.46
2023-10-13,15:30,Ham and Cheese Croissant,32,11.46
2023-10-13,15:30,Smoked Salmon Roll,5,11.46
2023-10-13,15:30,Tea,33,11.46
2023-10-13,15:30,Cinnamon Bun,18,11.46
2023-10-13,15:30,Sweets,8,11.46
2023-10-13,15:30,Mini Avocado Sandwich,2,11.46
2023-10-13,15:30,Savouries,35,11.46
2023-10-13,15:30,Mini Salami Sandwich,2,11.46
2023-10-13,15:30,Salmon Bagel,8,11.46
2023-10-13,15:30,Bread,43,11.46
2023-10-13,15:30,Coffee,46,11.46
2023-10-13,15:30,Mushroom Quiche,42,11.46
2023-10-13,15:30,Soup,45,11.46
2023-10-13,15:30,Sausage Roll,39,11.46
2023-10-13,15:30,Chilled Juices,5,11.46
2023-10-13,15:30,Cheese Straw,19,11.46
2023-10-13,15:30,Spinach and Feta Roll,23,11.46
2023-10-13,18:30,Ham Quiche,24,8.15
2023-10-13,18:30,Ham and Cheese Croissant,21,8.15
2023-10-13,18:30,Smoked Salmon Roll,14,8.15
2023-10-13,18:30,Tea,32,8.15
2023-10-13,18:30,Cinnamon Bun,10,8.15
2023-10-13,18:30,Sweets,4,8.15
2023-10-13,18:30,Mini Avocado Sandwich,15,8.15
2023-10-13,18:30,Savouries,28,8.15
2023-10-13,18:30,Mini Salami Sandwich,9,8.15
2023-10-13,18:30,Salmon Bagel,19,8.15
2023-10-13,18:30,Bread,23,8.15
2023-10-13,18:30,Coffee,40,8.15
2023-10-13,18:30,Mushroom Quiche,33,8.15
2023-10-13,18:30,Soup,25,8.15
2023-10-13,18:30,Sausage Roll,35,8.15
2023-10-13,18:30,Chilled Juices,8,8.15
2023-10-13,18:30,Cheese Straw,17,8.15
2023-10-13,18:30,Spinach and Feta Roll,36,8.15
2023-10-14,06:30,Ham Quiche,49,13.25
2023-10-14,06:30,Ham and Cheese Croissant,40,13.25
2023-10-14,06:30,Smoked Salmon Roll,2,13.25
2023-10-14,06:30,Tea,37,13.25
2023-10-14,06:30,Cinnamon Bun,2,13.25
2023-10-14,06:30,Sweets,12,13.25
2023-10-14,06:30,Mini Avocado Sandwich,5,13.25
2023-10-14,06:30,Savouries,33,13.25
2023-10-14,06:30,Mini Salami Sandwich,2,13.25
2023-10-14,06:30,Salmon Bagel,15,13.25
2023-10-14,06:30,Bread,49,13.25
2023-10-14,06:30,Coffee,24,13.25
2023-10-14,06:30,Mushroom Quiche,28,13.25
2023-10-14,06:30,Soup,28,13.25
2023-10-14,06:30,Sausage Roll,43,13.25
2023-10-14,06:30,Chilled Juices,12,13.25
2023-10-14,06:30,Cheese Straw,19,13.25
2023-10-14,06:30,Spinach and Feta Roll,23,13.25
2023-10-14,09:30,Ham Quiche,43,8.37
2023-10-14,09:30,Ham and Cheese Croissant,42,8.37
2023-10-14,09:30,Smoked Salmon Roll,17,8.37
2023-10-14,09:30,Tea,27,8.37
2023-10-14,09:30,Cinnamon Bun,15,8.37
2023-10-14,09:30,Sweets,1,8.37
2023-10-14,09:30,Mini Avocado Sandwich,11,8.37
2023-10-14,09:30,Savouries,27,8.37
2023-10-14,09:30,Mini Salami Sandwich,14,8.37
2023-10-14,09:30,Salmon Bagel,8,8.37
2023-10-14,09:30,Bread,36,8.37
2023-10-14,09:30,Coffee,49,8.37
2023-10-14,09:30,Mushroom Quiche,22,8.37
2023-10-14,09:30,Soup,46,8.37
2023-10-14,09:30,Sausage Roll,37,8.37
2023-10-14,09:30,Chilled Juices,12,8.37
2023-10-14,09:30,Cheese Straw,12,8.37
2023-10-14,09:30,Spinach and Feta Roll,44,8.37
2023-10-14,12:30,Ham Quiche,41,9.26
2023-10-14,12:30,Ham and Cheese Croissant,41,9.26
2023-10-14,12:30,Smoked Salmon Roll,9,9.26
2023-10-14,12:30,Tea,38,9.26
2023-10-14,12:30,Cinnamon Bun,14,9.26
2023-10-14,12:30,Sweets,13,9.26
2023-10-14,12:30,Mini Avocado Sandwich,1,9.26
2023-10-14,12:30,Savouries,29,9.26
2023-10-14,12:30,Mini Salami Sandwich,4,9.26
2023-10-14,12:30,Salmon Bagel,8,9.26
2023-10-14,12:30,Bread,27,9.26
2023-10-14,12:30,Coffee,34,9.26
2023-10-14,12:30,Mushroom Quiche,31,9.26
2023-10-14,12:30,Soup,32,9.26
2023-10-14,12:30,Sausage Roll,45,9.26
2023-10-14,12:30,Chilled Juices,1,9.26
2023-10-14,12:30,Cheese Straw,16,9.26
2023-10-14,12:30,Spinach and Feta Roll,45,9.26
2023-10-14,15:30,Ham Quiche,49,10.05
2023-10-14,15:30,Ham and Cheese Croissant,44,10.05
2023-10-14,15:30,Smoked Salmon Roll,16,10.05
2023-10-14,15:30,Tea,47,10.05
2023-10-14,15:30,Cinnamon Bun,18,10.05
2023-10-14,15:30,Sweets,3,10.05
2023-10-14,15:30,Mini Avocado Sandwich,14,10.05
2023-10-14,15:30,Savouries,33,10.05
2023-10-14,15:30,Mini Salami Sandwich,9,10.05
2023-10-14,15:30,Salmon Bagel,16,10.05
2023-10-14,15:30,Bread,36,10.05
2023-10-14,15:30,Coffee,30,10.05
2023-10-14,15:30,Mushroom Quiche,48,10.05
2023-10-14,15:30,Soup,30,10.05
2023-10-14,15:30,Sausage Roll,34,10.05
2023-10-14,15:30,Chilled Juices,9,10.05
2023-10-14,15:30,Cheese Straw,14,10.05
2023-10-14,15:30,Spinach and Feta Roll,23,10.05
2023-10-14,18:30,Ham Quiche,31,12.58
2023-10-14,18:30,Ham and Cheese Croissant,31,12.58
2023-10-14,18:30,Smoked Salmon Roll,19,12.58
2023-10-14,18:30,Tea,32,12.58
2023-10-14,18:30,Cinnamon Bun,7,12.58
2023-10-14,18:30,Sweets,1,12.58
2023-10-14,18:30,Mini Avocado Sandwich,4,12.58
2023-10-14,18:30,Savouries,40,12.58
2023-10-14,18:30,Mini Salami Sandwich,18,12.58
2023-10-14,18:30,Salmon Bagel,8,12.58
2023-10-14,18:30,Bread,25,12.58
2023-10-14,18:30,Coffee,37,12.58
2023-10-14,18:30,Mushroom Quiche,34,12.58
2023-10-14,18:30,Soup,47,12.58
2023-10-14,18:30,Sausage Roll,33,12.58
2023-10-14,18:30,Chilled Juices,7,12.58
2023-10-14,18:30,Cheese Straw,14,12.58
2023-10-14,18:30,Spinach and Feta Roll,45,12.58
2023-10-15,06:30,Ham Quiche,2,16.84
2023-10-15,06:30,Ham and Cheese Croissant,4,16.84
2023-10-15,06:30,Smoked Salmon Roll,40,16.84
2023-10-15,06:30,Tea,17,16.84
2023-10-15,06:30,Cinnamon Bun,47,16.84
2023-10-15,06:30,Sweets,45,16.84
2023-10-15,06:30,Mini Avocado Sandwich,37,16.84
2023-10-15,06:30,Savouries,17,16.84
2023-10-15,06:30,Mini Salami Sandwich,25,16.84
2023-10-15,06:30,Salmon Bagel,48,16.84
2023-10-15,06:30,Bread,12,16.84
2023-10-15,06:30,Coffee,9,16.84
2023-10-15,06:30,Mushroom Quiche,11,16.84
2023-10-15,06:30,Soup,9,16.84
2023-10-15,06:30,Sausage Roll,12,16.84
2023-10-15,06:30,Chilled Juices,42,16.84
2023-10-15,06:30,Cheese Straw,39,16.84
2023-10-15,06:30,Spinach and Feta Roll,19,16.84
2023-10-15,09:30,Ham Quiche,48,14.15
2023-10-15,09:30,Ham and Cheese Croissant,22,14.15
2023-10-15,09:30,Smoked Salmon Roll,19,14.15
2023-10-15,09:30,Tea,29,14.15
2023-10-15,09:30,Cinnamon Bun,9,14.15
2023-10-15,09:30,Sweets,4,14.15
2023-10-15,09:30,Mini Avocado Sandwich,9,14.15
2023-10-15,09:30,Savouries,31,14.15
2023-10-15,09:30,Mini Salami Sandwich,16,14.15
2023-10-15,09:30,Salmon Bagel,11,14.15
2023-10-15,09:30,Bread,28,14.15
2023-10-15,09:30,Coffee,44,14.15
2023-10-15,09:30,Mushroom Quiche,25,14.15
2023-10-15,09:30,Soup,27,14.15
2023-10-15,09:30,Sausage Roll,20,14.15
2023-10-15,09:30,Chilled Juices,15,14.15
2023-10-15,09:30,Cheese Straw,11,14.15
2023-10-15,09:30,Spinach and Feta Roll,21,14.15
2023-10-15,12:30,Ham Quiche,8,16.84
2023-10-15,12:30,Ham and Cheese Croissant,2,16.84
2023-10-15,12:30,Smoked Salmon Roll,35,16.84
2023-10-15,12:30,Tea,19,16.84
2023-10-15,12:30,Cinnamon Bun,37,16.84
2023-10-15,12:30,Sweets,49,16.84
2023-10-15,12:30,Mini Avocado Sandwich,25,16.84
2023-10-15,12:30,Savouries,19,16.84
2023-10-15,12:30,Mini Salami Sandwich,27,16.84
2023-10-15,12:30,Salmon Bagel,41,16.84
2023-10-15,12:30,Bread,16,16.84
2023-10-15,12:30,Coffee,16,16.84
2023-10-15,12:30,Mushroom Quiche,6,16.84
2023-10-15,12:30,Soup,13,16.84
2023-10-15,12:30,Sausage Roll,14,16.84
2023-10-15,12:30,Chilled Juices,45,16.84
2023-10-15,12:30,Cheese Straw,27,16.84
2023-10-15,12:30,Spinach and Feta Roll,8,16.84
2023-10-15,15:30,Ham Quiche,43,13.36
2023-10-15,15:30,Ham and Cheese Croissant,21,13.36
2023-10-15,15:30,Smoked Salmon Roll,10,13.36
2023-10-15,15:30,Tea,24,13.36
2023-10-15,15:30,Cinnamon Bun,6,13.36
2023-10-15,15:30,Sweets,6,13.36
2023-10-15,15:30,Mini Avocado Sandwich,13,13.36
2023-10-15,15:30,Savouries,35,13.36
2023-10-15,15:30,Mini Salami Sandwich,7,13.36
2023-10-15,15:30,Salmon Bagel,15,13.36
2023-10-15,15:30,Bread,49,13.36
2023-10-15,15:30,Coffee,40,13.36
2023-10-15,15:30,Mushroom Quiche,48,13.36
2023-10-15,15:30,Soup,48,13.36
2023-10-15,15:30,Sausage Roll,40,13.36
2023-10-15,15:30,Chilled Juices,11,13.36
2023-10-15,15:30,Cheese Straw,4,13.36
2023-10-15,15:30,Spinach and Feta Roll,27,13.36
2023-10-15,18:30,Ham Quiche,37,14.4
2023-10-15,18:30,Ham and Cheese Croissant,22,14.4
2023-10-15,18:30,Smoked Salmon Roll,9,14.4
2023-10-15,18:30,Tea,44,14.4
2023-10-15,18:30,Cinnamon Bun,1,14.4
2023-10-15,18:30,Sweets,4,14.4
2023-10-15,18:30,Mini Avocado Sandwich,14,14.4
2023-10-15,18:30,Savouries,26,14.4
2023-10-15,18:30,Mini Salami Sandwich,6,14.4
2023-10-15,18:30,Salmon Bagel,5,14.4
2023-10-15,18:30,Bread,20,14.4
2023-10-15,18:30,Coffee,22,14.4
2023-10-15,18:30,Mushroom Quiche,43,14.4
2023-10-15,18:30,Soup,22,14.4
2023-10-15,18:30,Sausage Roll,36,14.4
2023-10-15,18:30,Chilled Juices,2,14.4
2023-10-15,18:30,Cheese Straw,8,14.4
2023-10-15,18:30,Spinach and Feta Roll,46,14.4
2023-10-16,06:30,Ham Quiche,26,9.58
2023-10-16,06:30,Ham and Cheese Croissant,21,9.58
2023-10-16,06:30,Smoked Salmon Roll,12,9.58
2023-10-16,06:30,Tea,23,9.58
2023-10-16,06:30,Cinnamon Bun,14,9.58
2023-10-16,06:30,Sweets,8,9.58
2023-10-16,06:30,Mini Avocado Sandwich,4,9.58
2023-10-16,06:30,Savouries,49,9.58
2023-10-16,06:30,Mini Salami Sandwich,15,9.58
2023-10-16,06:30,Salmon Bagel,8,9.58
2023-10-16,06:30,Bread,45,9.58
2023-10-16,06:30,Coffee,20,9.58
2023-10-16,06:30,Mushroom Quiche,40,9.58
2023-10-16,06:30,Soup,29,9.58
2023-10-16,06:30,Sausage Roll,37,9.58
2023-10-16,06:30,Chilled Juices,18,9.58
2023-10-16,06:30,Cheese Straw,11,9.58
2023-10-16,06:30,Spinach and Feta Roll,29,9.58
2023-10-16,09:30,Ham Quiche,37,12.75
2023-10-16,09:30,Ham and Cheese Croissant,25,12.75
2023-10-16,09:30,Smoked Salmon Roll,5,12.75
2023-10-16,09:30,Tea,34,12.75
2023-10-16,09:30,Cinnamon Bun,5,12.75
2023-10-16,09:30,Sweets,1,12.75
2023-10-16,09:30,Mini Avocado Sandwich,5,12.75
2023-10-16,09:30,Savouries,49,12.75
2023-10-16,09:30,Mini Salami Sandwich,15,12.75
2023-10-16,09:30,Salmon Bagel,16,12.75
2023-10-16,09:30,Bread,39,12.75
2023-10-16,09:30,Coffee,42,12.75
2023-10-16,09:30,Mushroom Quiche,46,12.75
2023-10-16,09:30,Soup,26,12.75
2023-10-16,09:30,Sausage Roll,28,12.75
2023-10-16,09:30,Chilled Juices,17,12.75
2023-10-16,09:30,Cheese Straw,5,12.75
2023-10-16,09:30,Spinach and Feta Roll,45,12.75
2023-10-16,12:30,Ham Quiche,42,13.76
2023-10-16,12:30,Ham and Cheese Croissant,36,13.76
2023-10-16,12:30,Smoked Salmon Roll,7,13.76
2023-10-16,12:30,Tea,36,13.76
2023-10-16,12:30,Cinnamon Bun,15,13.76
2023-10-16,12:30,Sweets,5,13.76
2023-10-16,12:30,Mini Avocado Sandwich,17,13.76
2023-10-16,12:30,Savouries,49,13.76
2023-10-16,12:30,Mini Salami Sandwich,8,13.76
2023-10-16,12:30,Salmon Bagel,4,13.76
2023-10-16,12:30,Bread,42,13.76
2023-10-16,12:30,Coffee,48,13.76
